0.1, 0, 0, -0.009308
0.1, 0, 0, -0.009314
0.1, 0, 0, -0.00935
0.1, 0, 0, -0.009303
0.1, 0, 0, -0.009308
0.1, 0, 0, -0.009334
0.1, 0, 0, -0.009334
0.1, 0, 0, -0.009293
0.1, 0, 0, -0.009157
0.1, 0, 0, -0.00898
0.1, 0, 0, -0.008735
0.1, 0, 0, -0.008391
0.1, 0, 0, -0.007973
0.1, 0, 0, -0.007593
0.1, 0, 0, -0.007108
0.1, 0, 0, -0.006492
0.1, 0, 0, -0.005966
0.1, 0, 0, -0.005309
0.1, 0, 0, -0.004714
0.1, 0, 0, -0.004036
0.1, 0, 0, -0.003499
0.1, 0, 0, -0.002863
0.1, 0, 0, -0.002289
0.1, 0, 0, -0.001872
0.1, 0, 0, -0.001403
0.1, 0, 0, -0.001059
0.1, 0, 0, -0.000767
0.1, 0, 0, -0.000412
0.1, 0, 0, -0.000188
0.1, 0, 0, -3.1e-05
0.1, 0, 0, 9.9e-05
0.1, 0, 0, 0.000125
0.1, 0, 0, 0.000193
0.1, 0, 0, 0.000125
0.1, 0, 0, 0.00011
0.1, 0, 0, 0.0
0.1, 0, 0, -0.00011
0.1, 0, 0, -0.000323
0.1, 0, 0, -0.000553
0.1, 0, 0, -0.00074
